node,x,y
3096,-470.183000,-1461.858000
2291,549.630000,404.039000
1501,999.895000,937.234000
1734,-972.510000,1158.542000
1112,-876.670000,-523.613000
4706,-669.502000,707.723000
2346,266.863000,687.408000
5401,-1735.273000,165.736000
4966,-1728.969000,-295.707000
4110,1406.467000,-354.267000
4076,1350.573000,667.297000
1937,-1647.073000,79.468000
5231,1457.680000,20.231000
3543,-540.919000,1163.141000
974,1365.007000,-931.880000
3018,-1110.160000,-1014.871000
1562,-82.370000,-186.796000
5217,-1420.698000,-981.677000
4809,-1233.516000,121.496000
1915,829.573000,-1488.286000
2741,-292.535000,-1142.349000
4347,473.364000,1045.732000
1761,-991.870000,-526.831000
915,1206.100000,900.046000
5281,1517.633000,221.415000
1419,-406.244000,351.104000
3164,1393.231000,167.135000
3439,-749.899000,-816.406000
1880,84.965000,732.793000
1471,-632.714000,1410.719000
1674,1480.837000,-508.539000
4483,-133.619000,-210.794000
1245,-1060.486000,-1221.631000
3247,609.276000,1365.893000
3949,-1058.268000,314.139000
3496,-1416.557000,311.795000
2180,1193.984000,868.988000
2750,800.205000,310.057000
1841,-627.852000,1391.389000
3273,-355.513000,197.457000
3917,-172.360000,-1315.878000
1609,1006.980000,511.303000
1137,-158.711000,-844.684000
5259,-1031.563000,-973.047000
1353,-1138.177000,-626.770000
4385,-974.677000,-1296.843000
222,-1241.239000,-292.013000
3371,884.454000,-1266.850000
692,-404.322000,1494.824000
5375,-140.694000,1462.037000
3670,961.422000,841.445000
3804,-1176.831000,440.667000
408,942.078000,-1069.352000
4441,-836.788000,-1167.618000
2055,-643.688000,-1032.024000
3316,134.293000,-1633.495000
4665,116.723000,-1519.987000
3872,342.019000,642.412000
2686,-1560.576000,-425.190000
4679,152.951000,-519.454000
4321,-157.608000,-1541.569000
3236,388.200000,-951.779000
3530,-868.664000,-677.750000
2545,-1347.975000,598.359000
2706,-930.378000,633.868000
4805,387.083000,360.264000
1693,-1124.543000,738.925000
4734,230.449000,-1082.366000
3553,1078.053000,-1069.449000
5189,-19.869000,-1497.579000
873,-754.218000,-541.388000
647,-536.121000,-741.489000
2714,-338.033000,715.790000
3605,-1309.263000,5.919000
869,-969.451000,929.194000
2887,-517.969000,-1710.797000
4969,795.792000,936.322000
1432,601.880000,-980.298000
3827,1091.735000,-462.502000
1142,-228.198000,-1716.792000
5035,923.411000,-1275.331000
1637,316.387000,-1377.847000
3294,1559.721000,-225.299000
316,1232.394000,-717.040000
1380,-1540.983000,657.256000
1486,-1180.229000,139.545000
4798,-1490.825000,-909.102000
4144,-253.150000,152.924000
4534,761.831000,-1449.141000
1653,313.033000,-551.673000
2718,359.941000,-814.504000
1834,1001.356000,-439.328000
2466,1099.915000,426.134000
584,-287.106000,1430.080000
5124,-921.759000,-873.530000
2435,1129.639000,-850.004000
4762,-1089.471000,-222.398000
5627,-54.885000,730.097000
3186,569.125000,-1181.582000
3498,-88.417000,-1550.798000
3477,-374.698000,1015.092000
4226,1075.457000,-466.318000
3436,1185.638000,-950.082000
4368,1315.350000,-722.509000
2364,-1424.702000,-825.856000
892,53.446000,419.903000
2485,-1542.935000,-927.836000
4703,106.033000,-75.402000
3612,1008.199000,-329.187000
1972,-304.760000,1487.341000
1503,143.340000,-871.820000
4333,412.336000,398.069000
5206,756.638000,-1499.891000
1664,-1011.308000,-897.612000
619,1435.743000,-731.833000
3550,309.183000,779.297000
1523,275.464000,-1631.343000
2925,-832.727000,-945.309000
239,568.130000,-1137.930000
2363,-674.518000,-1072.996000
1272,-789.228000,-1103.674000
4173,138.562000,-1166.266000
5188,-788.098000,-659.931000
427,1466.162000,171.189000
3487,1190.766000,909.207000
3465,-307.856000,-134.073000
1365,-46.534000,-1518.203000
1052,1070.729000,667.763000
4096,-578.256000,-929.875000
1717,-873.173000,-632.938000
1695,-166.011000,1513.691000
1783,-1615.749000,-383.657000
3745,-1512.688000,264.635000
5008,1113.298000,-1171.392000
3883,1024.552000,347.934000
287,-204.870000,1479.502000
542,-152.502000,-1235.795000
4205,-1350.883000,135.905000
1581,-630.708000,-212.848000
2153,311.390000,676.763000
3989,-294.191000,-1190.146000
5444,-793.286000,-447.428000
2633,-1674.983000,-170.563000
4203,-272.669000,-1776.066000
1417,773.868000,456.479000
4733,1394.585000,-386.396000
2595,211.278000,969.404000
4581,-615.052000,2.111000
1334,-1514.312000,725.938000
2990,605.634000,353.971000
4040,284.928000,-1458.440000
1221,51.743000,-795.553000
4097,776.590000,324.161000
410,633.130000,602.419000
314,-149.659000,-1504.146000
2201,-729.699000,-847.102000
3224,-524.237000,1140.010000
2019,-1279.960000,91.925000
3754,-689.252000,-1162.816000
5184,57.436000,-323.147000
1669,-63.269000,935.476000
4025,682.274000,-1546.178000
1164,-651.193000,1246.644000
1599,-958.176000,-1337.906000
2106,-345.355000,-1326.828000
383,-1638.909000,29.380000
4852,114.958000,-1275.165000
1642,91.528000,-828.165000
1016,-122.366000,-1275.141000
2722,-631.298000,718.413000
2431,1405.322000,577.456000
3924,-844.031000,960.359000
1010,194.084000,1475.269000
3332,176.723000,863.550000
5631,-1053.564000,-893.960000
4136,276.083000,-1709.655000
3807,-346.892000,872.736000
2235,-88.325000,-1052.000000
4458,-1462.182000,239.054000
548,-522.339000,-962.431000
5150,719.572000,-745.122000
3396,-1086.364000,1116.853000
5040,-1425.672000,656.053000
3363,856.838000,-1453.331000
2398,-618.857000,-1381.977000
1018,293.083000,-1474.962000
1654,1006.841000,1099.738000
4267,-952.685000,368.209000
1846,-638.811000,562.881000
789,1074.894000,312.755000
4600,-615.880000,-943.966000
3539,-569.200000,-235.994000
2768,200.623000,-656.844000
4188,1133.848000,600.216000
3241,-410.198000,949.242000
2620,130.247000,-1367.576000
3299,-490.254000,59.573000
526,379.977000,-418.342000
289,-1348.090000,836.242000
1404,-79.831000,1338.407000
2683,731.171000,458.759000
3335,-48.650000,-1773.136000
2819,-150.810000,-234.929000
1505,-158.305000,1510.768000
216,-682.135000,-1580.592000
1656,-1158.327000,-822.387000
1213,-975.315000,403.217000
3219,842.518000,347.646000
5300,-289.786000,180.313000
5238,-976.531000,931.716000
4213,633.433000,-112.893000
3200,-722.519000,-680.575000
4767,-976.325000,-867.126000
4982,-1721.914000,-131.137000
484,-772.690000,-1108.857000
1357,204.805000,1054.854000
5372,484.522000,-1549.802000
2646,927.383000,-294.332000
1703,224.729000,485.278000
887,-1325.830000,66.929000
121,493.997000,214.795000
2594,757.657000,-741.475000
2715,-558.590000,1299.772000
5551,727.827000,288.744000
426,1240.533000,-1178.477000
1830,-1313.470000,405.408000
4690,-1247.559000,-666.555000
4250,91.658000,69.060000
2753,1303.782000,688.866000
3244,772.387000,421.858000
2590,-451.548000,931.208000
3239,-756.781000,-253.482000
1192,-1464.891000,288.447000
3216,-1611.825000,536.346000
3512,1084.873000,-1168.919000
1574,331.025000,-1110.270000
721,-363.217000,-984.102000
5167,398.459000,790.194000
3250,587.397000,356.589000
1265,-1688.557000,274.431000
1447,-789.741000,882.875000
5554,839.819000,-1420.721000
4957,545.532000,57.746000
5633,909.990000,-513.863000
2091,-110.972000,-58.312000
1487,-832.332000,904.190000
4814,520.576000,-1351.110000
389,450.566000,616.032000
1444,-118.729000,-50.139000
4639,-540.230000,-1599.159000
5548,-8.859000,-1148.378000
5183,-549.662000,919.142000
1138,740.575000,-672.172000
4980,543.731000,-486.877000
1393,-360.305000,1469.417000
2955,-120.222000,-1340.841000
3948,-706.520000,-1469.174000
2507,801.626000,854.960000
4065,293.014000,939.997000
4476,1543.619000,-152.851000
3628,1189.618000,-846.860000
2259,-642.719000,-884.810000
596,521.701000,-391.425000
1796,1160.720000,970.247000
5253,-144.549000,239.939000
187,-642.644000,688.107000
2270,711.154000,338.597000
1452,1553.990000,-116.865000
4272,883.405000,-1310.997000
51,-639.260000,-155.738000
4331,-719.982000,1090.909000
363,-1370.314000,137.642000
2145,-857.508000,-1285.954000
813,97.029000,-1552.392000
82,-304.048000,-1411.681000
5464,-1048.302000,1021.839000
514,-880.337000,710.619000
5005,-1031.219000,1065.885000
4356,419.479000,-396.948000
2229,1368.723000,248.709000
660,931.895000,361.516000
601,-1156.436000,-112.097000
1946,-41.608000,1532.873000
34,307.960000,-1251.977000
4765,-82.056000,-1558.799000
4090,-1376.527000,30.897000
4973,-401.649000,-1699.532000
3960,-880.410000,1075.370000
131,-395.230000,-1445.746000
404,25.503000,-952.125000
3695,-10.357000,-1019.853000
4424,-423.781000,612.968000
3131,-504.989000,-998.132000
4204,-619.326000,1217.854000
4835,-1388.504000,-965.395000
3658,629.105000,-1164.717000
550,-1202.616000,546.535000
2313,-490.629000,-1536.970000
3364,421.757000,-751.532000
790,803.828000,-1442.745000
2423,-1111.099000,-117.366000
5398,-1612.561000,-289.288000
2552,-1144.824000,-1091.865000
359,494.091000,-236.292000
1180,1304.456000,-899.406000
213,412.861000,34.063000
551,-634.383000,118.682000
563,172.653000,1164.340000
392,409.526000,252.852000
2194,-138.945000,1008.915000
5568,-764.178000,-935.415000
3737,724.347000,276.866000
2264,-1118.491000,-1390.783000
4134,740.738000,959.566000
3888,815.211000,-1469.986000
5483,330.359000,-1554.423000
3144,833.955000,231.552000
5243,1060.302000,-514.027000
3185,505.110000,1412.598000
2246,-1367.704000,94.679000
691,-621.751000,-316.020000
3438,-1004.357000,-916.864000
2279,570.695000,-1349.966000
785,1284.979000,742.537000
5168,1049.928000,-51.978000
4379,156.991000,1264.383000
1326,494.575000,-303.410000
1934,464.364000,-1561.213000
1819,1056.040000,-686.279000
3451,-297.579000,-328.769000
2681,637.639000,-1222.820000
1031,-775.869000,149.893000
4939,787.734000,254.507000
1839,-854.424000,-1567.658000
4430,1275.728000,-217.897000
1844,-65.606000,-1773.363000
4551,194.926000,-1520.835000
2360,991.019000,-23.116000
1981,1101.237000,-657.950000
3576,790.944000,-1020.168000
2131,-114.847000,-1778.159000
632,691.049000,103.060000
5087,985.074000,-434.702000
2447,-504.123000,-434.898000
5270,965.533000,-735.408000
3964,-196.419000,-1763.161000
3243,325.460000,736.552000
2399,-1007.128000,307.349000
409,368.123000,1438.145000
4575,674.173000,-814.318000
4991,402.930000,59.701000
5562,-1262.806000,-923.944000
608,-600.813000,-717.601000
1668,62.577000,1372.875000
4122,-1011.193000,-384.776000
4983,972.633000,581.040000
3491,94.047000,-811.089000
4568,586.095000,-250.857000
5224,-216.977000,-1708.766000
5473,1142.587000,-643.896000
5057,-1152.213000,493.716000
1878,-518.021000,-1243.495000
2611,-590.833000,-1234.981000
3318,1040.342000,-552.235000
2258,1437.705000,-769.019000
2174,-667.180000,1044.483000
140,1245.776000,-757.246000
3097,231.807000,486.851000
2400,-977.692000,-899.475000
421,-879.599000,-1622.095000
3679,-330.079000,-11.729000
1540,465.965000,-1200.340000
3519,-1227.576000,-595.140000
5045,-217.145000,401.892000
3057,1183.889000,705.511000
4872,-787.034000,1313.271000
18,-1054.145000,381.742000
3993,504.763000,-1595.957000
4055,960.903000,-1344.477000
4039,970.446000,1018.776000
5583,-1061.421000,-610.028000
1998,-1060.714000,-940.849000
5599,327.308000,-937.558000
5370,-1556.846000,-179.645000
3033,452.035000,70.837000
3478,667.240000,-1585.245000
4414,1.212000,-319.388000
4917,341.638000,-1602.119000
4707,485.762000,99.781000
833,-382.880000,-1745.985000
1897,-1145.985000,-984.454000
5248,-172.316000,-42.611000
5009,-991.375000,-623.750000
1311,-853.789000,-85.901000
1101,1528.332000,336.875000
3841,-1378.407000,603.418000
819,-1231.687000,-298.739000
859,1192.029000,552.856000
4815,1188.428000,-1073.052000
1266,-487.676000,588.667000
3276,-620.116000,-759.585000
3620,-992.771000,947.717000
67,812.798000,476.423000
2592,-69.446000,53.821000
4413,982.494000,672.239000
935,-309.251000,364.323000
3421,235.423000,-748.265000
3339,711.426000,-128.443000
3534,510.969000,-27.699000
4466,-1526.895000,13.765000
301,1307.081000,-409.018000
561,-1227.973000,-538.766000
2525,545.165000,118.890000
2031,590.207000,500.659000
3780,31.320000,-1135.134000
5564,-24.033000,-1702.861000
5308,645.195000,214.711000
2433,624.348000,-843.595000
3991,1193.471000,162.158000
3415,-1017.906000,497.085000
4834,-1185.233000,765.393000
2087,-1034.878000,-869.497000
4856,181.207000,-1020.598000
676,1281.394000,122.780000
4697,454.812000,-1165.742000
775,-492.797000,-1186.261000
3613,-678.063000,627.695000
1249,-1145.674000,318.896000
2906,958.632000,-778.832000
3141,628.886000,-1054.929000
4449,318.916000,-1127.569000
753,1514.499000,194.890000
4176,978.063000,-869.028000
4913,1571.595000,54.081000
1282,-917.950000,-772.510000
1271,951.981000,-93.248000
5491,-148.589000,-836.168000
4638,-1040.492000,-940.750000
2740,1032.445000,734.433000
5549,-468.369000,186.190000
1826,1543.848000,-213.433000
5524,82.770000,-116.154000
267,154.419000,537.029000
631,718.032000,-1544.374000
1815,670.538000,-1355.800000
4850,-850.215000,-814.532000
3052,609.497000,192.525000
1153,-40.183000,774.020000
2977,770.464000,223.157000
3516,64.675000,509.852000
1275,-1248.872000,113.091000
949,496.821000,1400.909000
4404,976.569000,-947.835000
727,1193.957000,-486.983000
5082,1409.878000,372.893000
320,-1128.633000,443.419000
1702,504.014000,165.767000
3282,1403.960000,-625.265000
622,-1479.043000,-948.166000
5242,-86.812000,-86.111000
211,-283.893000,52.812000
999,1295.804000,155.994000
3984,645.967000,-1517.871000
4384,-772.562000,-1421.775000
1990,825.040000,-152.577000
2252,-222.192000,1454.324000
3260,-7.754000,628.558000
1477,774.988000,341.532000
3501,-298.564000,404.187000
2574,44.995000,-1617.697000
2668,-961.346000,-817.528000
4132,964.399000,-205.481000
2900,-973.475000,-1281.861000
4427,-1372.207000,827.482000
743,-323.772000,782.403000
2159,-673.161000,803.535000
243,716.178000,163.697000
3119,-571.231000,-845.039000
4997,-1475.699000,-778.188000
2644,-1736.667000,-55.509000
3802,-408.295000,-1094.517000
1646,1021.862000,-340.222000
2434,-1438.008000,-187.816000
1394,-496.729000,1083.842000
372,66.673000,-275.656000
1386,721.540000,153.974000
2320,89.256000,-883.055000
3338,235.691000,960.182000
546,-484.265000,-1378.936000
4680,-1524.903000,188.334000
2971,378.273000,-100.796000
127,-1169.661000,-577.313000
1260,576.367000,118.897000
1509,538.000000,435.274000
4366,-1103.941000,138.319000
2503,-610.332000,1412.183000
1837,-625.543000,-56.239000
776,-616.919000,736.857000
931,385.281000,-1457.266000
2196,453.808000,-1614.915000
1684,1160.824000,-293.967000
2869,785.672000,202.844000
2823,-515.083000,976.014000
2462,-860.317000,328.793000
2,-493.050000,635.739000
1481,-858.711000,-971.304000
2409,-1275.079000,-1144.254000
595,-445.288000,1231.552000
1617,-798.258000,1375.636000
3925,397.625000,-1516.948000
2511,930.694000,-50.963000
5612,-877.189000,-1412.350000
2468,-1255.894000,-534.734000
1099,100.142000,-549.960000
5588,-1263.554000,420.308000
3708,720.420000,241.887000
2555,-647.965000,-1363.515000
2349,763.875000,255.472000
4349,160.622000,1164.871000
3248,-1091.312000,417.794000
1453,-1117.441000,-589.977000
2533,-1192.506000,419.525000
4396,-114.475000,-1721.072000
4382,1074.722000,-372.454000
3694,-466.694000,-752.724000
2775,-97.553000,696.487000
1429,-976.524000,-520.044000
2470,562.992000,279.817000
3721,-285.553000,1039.053000
5392,-1077.605000,-572.191000
49,-1651.876000,385.983000
863,-1016.561000,-1240.069000
864,235.464000,578.934000
700,-444.393000,1387.175000
2638,61.234000,-1452.372000
2567,1345.295000,-2.281000
501,-609.801000,-429.434000
4071,1334.976000,-885.037000
942,-140.268000,1118.332000
4535,-1362.703000,-1041.058000
4491,903.856000,228.620000
4398,1572.464000,-1.354000
690,20.238000,-1008.162000
510,1210.319000,47.755000
4889,685.702000,484.727000
2861,-717.430000,-885.579000
1678,-599.492000,566.170000
2109,686.399000,-1343.126000
3379,-19.497000,55.447000
1474,193.430000,130.728000
2499,737.128000,-821.406000
337,-1719.635000,-352.267000
4514,-885.068000,-492.398000
5497,-106.076000,-1243.940000
2804,1517.401000,-143.916000
1963,484.579000,-89.577000
4609,-1688.704000,-207.661000
729,-1570.305000,-84.923000
3412,-528.661000,-1296.016000
1223,1106.858000,446.863000
5526,-859.956000,-834.803000
3337,360.274000,238.662000
3161,-1002.356000,-802.549000
5112,1081.290000,-1288.476000
260,-582.383000,-1329.467000
4544,1445.388000,483.039000
5280,448.660000,922.420000
2410,-540.986000,-1088.559000
5458,271.412000,-532.537000
2687,10.295000,776.866000
298,-960.661000,1082.698000
1795,-58.182000,-1431.630000
4493,-356.435000,-1604.640000
4824,890.259000,1154.848000
3198,-1482.724000,511.372000
4555,-628.269000,143.209000
675,1139.363000,-882.583000
980,-1199.131000,215.192000
1479,698.546000,534.641000
5360,-1458.862000,767.237000
5341,-414.416000,-1546.538000
2124,-1684.116000,-444.061000
27,1392.948000,399.690000
5349,-274.496000,-102.000000
2872,739.302000,1274.840000
476,-989.018000,-1412.353000
2498,-993.085000,846.656000
3194,-665.159000,83.581000
4019,-1095.042000,-332.287000
4998,851.239000,1150.075000
1302,-696.981000,1118.933000
4841,-116.896000,-1346.502000
478,1283.737000,-515.888000
1577,767.787000,1245.192000
30,893.038000,-1198.302000
4074,-612.667000,618.566000
3490,-537.627000,41.039000
4713,-1156.502000,64.395000
3152,-336.902000,131.458000
5450,1388.458000,263.698000
2895,-389.296000,-1684.531000
4774,329.986000,-363.474000
4302,705.484000,369.154000
3076,-544.795000,-966.523000
5097,-858.955000,718.321000
698,-1538.554000,-983.375000
1128,1513.858000,-573.290000
4554,508.789000,455.356000
4316,-460.504000,1039.105000
2691,1007.811000,1114.257000
3307,-684.561000,1421.802000
85,334.642000,-26.282000
1284,936.029000,-14.115000
2122,1128.926000,476.002000
818,384.613000,-218.393000
1579,-1290.423000,-235.291000
4357,-242.070000,1260.162000
4105,-972.156000,24.741000
368,-1212.166000,145.740000
1227,-1641.273000,289.565000
1383,-967.711000,-763.769000
5528,86.537000,-96.269000
3322,1387.031000,556.267000
1262,468.699000,207.439000
1838,957.663000,-1177.881000
4550,437.848000,182.539000
3774,1395.356000,-921.333000
5220,1174.817000,-961.793000
2593,1033.708000,-727.394000
2536,-1527.712000,689.875000
5030,-1741.004000,13.695000
3305,-231.920000,-1258.012000
5193,672.804000,-553.065000
1701,379.458000,663.880000
2376,728.994000,1312.713000
882,615.246000,1291.554000
941,1050.212000,1072.730000
4073,1169.836000,-1143.891000
3781,1354.887000,-965.423000
1813,-632.519000,251.843000
2165,594.197000,364.296000
5173,282.162000,517.869000
2092,-321.069000,-1712.694000
1618,-209.012000,127.790000
226,741.017000,-1524.331000
5041,-707.307000,1259.748000
3497,516.143000,176.137000
2787,-1693.905000,5.190000
1691,-1623.751000,423.812000
2852,330.551000,982.205000
475,-720.940000,-1072.979000
1510,-586.290000,-941.280000
5499,955.181000,-1377.535000
4632,125.041000,-890.808000
4710,-778.030000,479.925000
733,913.059000,885.072000
113,1118.895000,-637.398000
1126,-352.889000,-61.614000
4915,1250.471000,816.560000
2140,-609.229000,-1561.404000
3296,-1305.044000,194.845000
3104,218.812000,-22.079000
5604,-272.501000,-235.760000
2303,-1047.094000,-105.765000
4440,545.116000,-92.124000
4714,-1011.268000,-1067.989000
4030,-1394.888000,592.982000
348,640.916000,322.254000
3278,886.026000,912.403000
2662,689.728000,390.836000
1108,957.902000,1033.674000
4645,-1552.245000,-174.217000
1749,550.564000,-1595.937000
2225,-891.330000,-1305.461000
2744,32.749000,-1383.538000
875,422.665000,1058.342000
4270,170.670000,766.595000
3004,334.742000,248.167000
169,-913.124000,-877.795000
948,-571.185000,-638.662000
4460,-413.627000,-818.851000
1843,-611.315000,-940.119000
3112,-1294.996000,-803.123000
2241,-1061.435000,984.590000
4361,1100.437000,-660.772000
5091,-591.641000,687.147000
5593,-484.085000,499.388000
3150,201.802000,-244.990000
4536,1541.093000,-161.528000
4577,559.192000,80.061000
14,-1525.118000,-731.060000
3876,-542.804000,1456.734000
2603,1476.371000,251.100000
2585,386.178000,685.822000
23,-1261.799000,547.116000
1966,-126.481000,1283.650000
4415,1298.397000,654.471000
2190,-604.165000,1374.244000
2037,-885.519000,-85.675000
586,-129.846000,1099.300000
3123,-867.277000,233.260000
4719,368.025000,1122.111000
2451,1178.920000,-379.010000
2212,-1407.362000,141.806000
927,594.659000,-323.686000
680,-677.992000,-1320.095000
2860,1033.756000,-53.986000
5419,-641.116000,-250.063000
3467,-1616.463000,253.418000
4034,-1565.432000,-185.588000
5517,-326.094000,-1220.644000
2899,-236.212000,116.376000
2966,-564.977000,607.570000
3551,-1460.091000,743.094000
3183,-860.213000,971.736000
4613,-1107.315000,-634.974000
3170,-264.172000,-1623.598000
1028,-336.801000,1425.531000
768,558.586000,-148.766000
1932,-296.629000,-1008.723000
1162,447.762000,1159.497000
3863,1188.762000,-7.106000
1448,128.918000,775.214000
3407,-965.391000,846.008000
4920,-1145.052000,-154.600000
4698,-703.143000,692.294000
2314,506.783000,941.841000
4296,1307.609000,637.872000
594,647.833000,-77.619000
1644,-1253.131000,-754.848000
3975,168.748000,-1337.664000
2527,716.414000,-850.705000
2568,1093.490000,-602.343000
5379,-756.158000,-928.210000
3067,-1119.163000,-637.098000
5080,1082.037000,970.402000
1220,-198.149000,-1665.236000
3775,-237.456000,52.551000
69,1290.158000,-770.484000
5531,1012.937000,211.275000
1013,-1042.558000,-977.403000
3691,1108.589000,-1128.895000
5018,983.147000,-1189.876000
3704,-998.362000,436.377000
989,-1441.651000,-162.510000
341,-1345.363000,-544.612000
565,1466.268000,-639.745000
2492,-195.045000,-1042.326000
803,839.825000,-473.538000
4560,-904.849000,743.402000
4876,577.561000,128.022000
1900,-19.892000,-780.099000
3030,554.086000,1312.024000
416,-518.575000,1379.994000
4013,-1031.036000,397.327000
571,-343.365000,-1084.057000
5617,925.163000,-680.951000
5263,1046.958000,-637.316000
5614,-851.076000,-1082.015000
1198,-1109.105000,720.392000
2506,1511.441000,-359.205000
2082,1451.921000,-4.877000
5067,-1348.271000,911.948000
2017,-1089.509000,1012.383000
866,-397.490000,1258.408000
1207,413.360000,763.988000
1257,508.750000,104.162000
223,427.731000,-491.343000
5215,-1302.133000,-575.123000
4378,153.457000,973.751000
4063,-814.536000,-1118.926000
1287,-52.614000,998.882000
5020,29.212000,-810.946000
2985,-367.205000,-957.763000
2176,611.346000,1303.244000
5246,549.765000,1011.584000
952,-920.124000,-1379.885000
3258,-286.128000,17.808000
2901,-652.639000,-324.399000
4436,-1241.668000,646.423000
4465,-1456.687000,-256.808000
1555,-876.271000,-56.722000
5219,-1057.071000,-1055.650000
1525,-471.739000,-997.363000
5291,-1405.953000,-1076.887000
4139,18.962000,879.539000
3000,1098.315000,680.245000
5350,-1301.343000,797.152000
4346,578.945000,150.366000
3021,837.764000,-1142.609000
3842,-601.456000,946.279000
1050,479.223000,1342.479000
1933,-422.240000,-426.623000
2339,1334.828000,-855.400000
3914,739.550000,-545.661000
509,-488.046000,-916.552000
4372,130.038000,-1752.531000
2707,-1226.934000,138.799000
4228,391.462000,296.905000
5079,-41.642000,-1741.332000
3722,-429.446000,-1232.526000
633,-579.582000,-21.356000
3368,-1573.950000,-717.497000
5500,-469.957000,989.399000
2569,477.462000,-94.493000
4689,-848.378000,1071.750000
460,-376.023000,683.439000
1255,1468.250000,-181.666000
1641,-1026.246000,39.586000
1812,-405.721000,633.296000
5155,-538.978000,653.070000
1666,482.597000,132.206000
835,187.758000,-775.805000
1124,1408.610000,600.609000
2844,1068.882000,-503.350000
5435,-1157.172000,234.978000
958,495.649000,1239.917000
279,597.668000,-1495.047000
2929,33.359000,-793.205000
2090,-624.281000,-25.004000
771,1587.375000,-160.667000
3420,278.814000,737.140000
3672,-723.778000,1059.266000
2209,1435.083000,-689.449000
1442,-1084.631000,-614.077000
3231,-94.592000,1414.320000
1680,1229.301000,-1054.162000
2488,-71.289000,1355.951000
1205,-147.363000,1127.062000
4993,-523.254000,-289.891000
3800,755.487000,-1145.454000
1927,-1017.860000,-1068.278000
3963,-238.956000,63.071000
977,67.747000,-819.823000
3014,144.874000,-310.589000
3249,451.315000,-1136.540000
1944,-275.645000,-717.329000
300,-457.388000,-764.984000
4823,1244.154000,902.716000
1333,680.740000,1353.606000
1378,-359.447000,-1650.459000
4334,72.483000,1106.092000
5629,708.570000,400.842000
54,990.157000,1022.184000
3181,119.338000,-0.021000
2871,151.533000,-648.587000
613,63.350000,-1370.293000
5423,161.963000,1287.743000
4649,94.900000,932.143000
1591,1287.933000,-354.508000
1021,-756.387000,-1108.020000
1935,-452.251000,1449.198000
4916,-1717.225000,48.868000
206,817.825000,-912.878000
1716,451.516000,1444.241000
3583,-977.224000,-547.624000
4910,643.534000,305.254000
3466,-1612.427000,358.632000
5216,1564.651000,-192.817000
3779,-665.622000,-795.363000
3669,-1081.024000,188.812000
5609,150.473000,996.091000
2050,685.219000,1031.108000
1143,-514.145000,291.658000
2560,-557.623000,-905.091000
2260,-1355.980000,133.156000
5506,-438.942000,1271.648000
340,1174.616000,302.328000
237,-363.339000,-1195.028000
5510,-1125.965000,115.052000
3547,-1107.071000,-1390.466000
4656,-684.136000,-124.681000
4224,-891.130000,-1205.142000
1884,857.500000,1194.488000
3614,-1091.025000,875.125000
1291,44.928000,-1749.177000
2596,-791.490000,1353.923000
1531,514.698000,1258.675000
4599,557.055000,550.856000
322,-824.752000,-1558.047000
3568,-290.576000,493.553000
3458,658.504000,-1011.578000
4746,399.351000,96.599000
1318,1186.768000,-487.207000
347,1014.857000,-539.832000
4685,188.720000,-962.165000
3806,1254.258000,830.867000
1090,-155.603000,-454.638000
1376,1044.119000,-915.887000
636,-1546.982000,-533.080000
1778,-572.156000,202.810000
471,25.902000,970.466000
1904,1078.328000,-1155.620000
411,1493.665000,35.521000
2126,526.715000,-1523.241000
5274,-1095.274000,529.058000
1771,1386.252000,-198.263000
2948,544.086000,-1342.284000
1622,1469.129000,201.881000
953,933.890000,221.870000
5463,-526.864000,-1029.860000
562,1064.327000,681.796000
2361,974.531000,-636.348000
3199,-1127.446000,-1391.829000
4248,-587.705000,589.006000
4985,311.789000,-1716.932000
4038,-37.596000,-177.246000
1978,-1096.562000,-486.111000
1658,382.914000,6.274000
1768,1042.943000,-1284.775000
354,738.334000,-625.094000
1193,-77.863000,-1109.961000
1173,-177.954000,-601.372000
32,-869.304000,402.852000
965,-196.251000,993.859000
4894,423.885000,-341.604000
1628,699.130000,-776.362000
3259,-173.281000,-1460.321000
5066,24.415000,645.573000
4796,1207.957000,652.744000
4651,-1092.150000,-692.286000
2708,457.184000,127.896000
4740,-1165.627000,432.901000
2922,1073.113000,-644.309000
2916,-1234.456000,776.647000
393,1254.080000,539.799000
2356,-639.634000,-845.668000
2193,308.512000,-927.028000
2791,841.238000,-1018.323000
1214,1167.580000,101.784000
1970,-848.501000,-1260.628000
4217,1197.180000,-508.908000
711,-608.905000,516.214000
2287,-1121.532000,163.200000
2556,-1170.416000,-940.351000
1547,-1068.439000,-930.078000
2469,1389.009000,-450.720000
448,120.921000,-1231.797000
4197,-723.663000,-84.495000
1070,-38.177000,1449.858000
2837,-1632.906000,-448.601000
4813,787.063000,707.641000
3326,247.673000,-1131.394000
3766,-1461.752000,-701.765000
3560,153.387000,90.490000
3790,1585.547000,-240.378000
413,1439.735000,-392.332000
2661,602.690000,-1356.823000
3293,928.854000,-1435.089000
4301,-300.585000,978.486000
5072,1078.398000,-1236.250000
4029,147.297000,838.624000
1116,-181.502000,223.901000
3934,873.119000,413.373000
2297,583.768000,167.620000
3761,-1278.699000,210.273000
3292,874.939000,-1037.853000
3483,-1432.440000,-690.731000
406,-39.570000,227.173000
4615,-1063.118000,500.824000
342,-949.247000,-828.247000
3985,335.223000,74.637000
4681,-1649.984000,-555.264000
